label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Pataka,0.0,0.0,0.0,0.28847931766632245,-0.1370724906091203,-0.09321102643228459,0.4964197796581543,-0.4274231144816211,-0.10840174944030803,0.5369215705359127,-0.7406350577210787,-0.11792850491507491,0.48741549652781774,-0.9664328519116338,-0.12444888053931835,0.3459487779524035,-0.9371104964811873,0.00943023107260583,0.3988157620023756,-1.2907773790439039,-0.032528028035031756,0.418313243105299,-1.4916036391830498,-0.08467472595357078,0.4307034122900215,-1.668639644538273,-0.12263068065628908,0.19538407313765405,-0.9806064806378485,0.015362099309432626,0.2559543484387962,-1.3675870576782838,-0.012438003146549494,0.28909768928636853,-1.5933944977771182,-0.059371920622456734,0.3169662685404392,-1.7738012313308598,-0.09545714507445749,0.05015390009806527,-0.9610368274711927,0.0029470335079306823,0.10628430161694906,-1.3177864389709468,-0.031854636520188495,0.1492234068188445,-1.5235563993515808,-0.06575246287321866,0.19373979027276275,-1.6842680829310361,-0.08994833563615066,-0.10687528574741649,-0.8841215605908272,-0.02148738035981553,-0.07384941828281671,-1.161298457479277,-0.056019822160854806,-0.03324445063614252,-1.3204838483219,-0.067033845352909,0.01452966609073709,-1.4568831923318168,-0.07215331966518927
Pataka,0.0,0.0,0.0,0.2772326059315297,-0.14881475327972507,-0.04708531521392883,0.4403082394773016,-0.46538183398482097,-0.05521510333068505,0.4878530444696209,-0.7571659768077371,-0.06593077764902253,0.44270773941995717,-0.994121920053461,-0.07694200083292815,0.2980988738425482,-0.9697966944114821,0.01063825646955642,0.2966430007063171,-1.35597589299601,-0.03470530346778584,0.292178112050728,-1.575408551190377,-0.08466897052263567,0.2819118898206614,-1.7455023911227538,-0.11763658134163497,0.14654619270789082,-0.9891948585856982,-0.0042124993106716045,0.1625193570539089,-1.401730425843539,-0.03507667306380693,0.1687912090268324,-1.6552768190405815,-0.0823369187448949,0.17453326016089415,-1.8608523506771708,-0.11738917247963869,-0.004008759198991656,-0.9496324629732518,-0.030640155354653215,0.024879343792564654,-1.331521022987976,-0.06141055901548167,0.04106488892026657,-1.5647198696276383,-0.09420056532662723,0.05887091667894638,-1.7549372202928144,-0.11836263835422155,-0.160827073603107,-0.8611434922827748,-0.06382152514617279,-0.14330148632105444,-1.167018006410833,-0.09123368242761937,-0.11865754561713121,-1.347097196428394,-0.09931621186349193,-0.08515102396046235,-1.498517499298045,-0.10223492777966194
Pataka,0.0,0.0,0.0,0.2665132014808869,-0.12528024733534912,-0.08247823595322686,0.4209730328670187,-0.45066609544053154,-0.10124534394583812,0.46137500580763063,-0.7492313402375914,-0.11812687711321934,0.44824643087245775,-0.9750512314983922,-0.13422242946097301,0.3242268144985279,-0.9418365849387758,-0.02760426256561841,0.3317362319528722,-1.3172813718486858,-0.09170333583187315,0.31782398444878385,-1.5390362705691139,-0.15362037636661155,0.2933167803674001,-1.7350351415068872,-0.19944751075794045,0.19315002619267974,-0.9804257315654495,-0.038189687955261356,0.20940944717927995,-1.3926737483577356,-0.09518204127222019,0.20777647564201998,-1.6485958374855614,-0.15563486999741474,0.1916485820417234,-1.8652590612076019,-0.19954862758467595,0.06516921133270447,-0.9436579234635185,-0.0639076381820234,0.0804442363278675,-1.3336509024008554,-0.12233516139575566,0.08672432578955787,-1.564913116827705,-0.16615836519206814,0.081836943850481,-1.7684469418522366,-0.19571078750843612,-0.073309905323817,-0.8432242702919566,-0.09954908000243415,-0.06413236913921302,-1.1461398039850665,-0.15822989297274978,-0.0443365364444623,-1.3299733527458153,-0.18483923556513668,-0.025241450910143293,-1.4976854607112322,-0.20013047838128833
Pataka,0.0,0.0,0.0,0.27392630791159517,-0.15181711260205277,-0.07469507826964833,0.43887037390342215,-0.46201281548710654,-0.08000490996186232,0.45823510750275626,-0.7526800084165481,-0.08287784995880527,0.4123640202207353,-0.9517036923985024,-0.08241977234504357,0.2786382693389512,-0.9547242024601476,0.025732082307973827,0.28330796590017093,-1.3000580726093196,-0.00811093587277392,0.2749483751812017,-1.4988284529678761,-0.0528042246675973,0.2621004270226109,-1.6589563232341056,-0.08423991915723912,0.132407258402384,-0.9908172558468551,0.02737669517074632,0.1500762570347096,-1.369429781936859,0.008757864842258435,0.1547570909593031,-1.590520509396736,-0.0286901172918658,0.15849039227686826,-1.7595748336203167,-0.05764298515544687,-0.009760613916703149,-0.965027834234676,0.011514412475714423,0.0008474391233744871,-1.3171180145304822,-0.012062218951370536,0.010807668860545629,-1.5156443010084304,-0.04074374967629933,0.022648256780651667,-1.6657226284504338,-0.06203998587322776,-0.1697554069692873,-0.8816362548268785,-0.01515728821705962,-0.16850573768406849,-1.1606664736845598,-0.035073381541537635,-0.15492043895545143,-1.3223147368380161,-0.041985833417553624,-0.13649838321500837,-1.4632946951239247,-0.0465794469728095
Pataka,0.0,0.0,0.0,0.22839836063699867,-0.17866876820299346,-0.1030667573942721,0.37887975892550657,-0.508000446033841,-0.12692308351446843,0.4072435945093345,-0.7986658268178983,-0.14659859900497793,0.38149554048009293,-1.0224298723372232,-0.16150204760743112,0.2124066406832059,-0.9769136799179456,-0.011221751011480999,0.1983050552689835,-1.3332428790079158,-0.0749288234275044,0.1860527079111431,-1.5649265019405276,-0.13977165811148798,0.17977164544118607,-1.7599432409557378,-0.18609563906173104,0.06568247400684789,-0.9977570771419431,-0.012908432186228305,0.06330178084020037,-1.380390150646307,-0.0671515413772434,0.0673632796316566,-1.6300799108913222,-0.12531318283129167,0.08727568434956352,-1.8402878344799902,-0.16610851195449197,-0.07014264711899679,-0.9513193860430295,-0.03500159021013374,-0.07143095272982797,-1.3101230879274806,-0.0940788423456804,-0.05344685702849365,-1.5327157413211931,-0.1340168059106084,-0.024003580015832693,-1.7188576779229292,-0.15894498835703338,-0.20783738815242286,-0.8310943479321322,-0.07103806413384024,-0.21405737145917633,-1.1127741871242116,-0.12559144987223975,-0.21129307459145266,-1.2766360383587714,-0.14470703707191962,-0.2022055573530826,-1.41647200240485,-0.15341536557046687
Pataka,0.0,0.0,0.0,-0.235093474140891,-0.1520163339667294,-0.09322471406374734,-0.3482522341662708,-0.5222916080435465,-0.14988186598069242,-0.3464570664033471,-0.827315862600338,-0.20019112080719192,-0.3438817460034137,-1.075404236179986,-0.25310418765010023,-0.18073142865858774,-0.9886181330619777,-0.12335964613254702,-0.16770765606524118,-1.4299909929790229,-0.2377104034096338,-0.13056984970597285,-1.7243117216452843,-0.32746724477967953,-0.08292468991792873,-1.9704228615986397,-0.3837603680882959,-0.040459209073795854,-0.987984903534465,-0.1491605939553635,-0.02599293367715516,-1.474555304677634,-0.2439353936680962,0.0075713660806551245,-1.8151849435375351,-0.3209276196309184,0.05137144662464461,-2.102210828449382,-0.36977619187857336,0.10871501654459262,-0.9112763563154851,-0.1865839042543179,0.10453467872838955,-1.377924940749681,-0.275815625437107,0.13780925700357552,-1.6891904164025504,-0.32381825550265164,0.18287530163422586,-1.9534579858985464,-0.34931304476840963,0.2602282976636446,-0.7694524109083232,-0.23322673248078563,0.2534901283297166,-1.1417273571772852,-0.3059214987381805,0.2585529947396312,-1.3926311108135971,-0.3246276318968424,0.2687401036366452,-1.609351029289334,-0.33011365501094886
Pataka,0.0,0.0,0.0,-0.2989467645232083,-0.17375589855917117,-0.08449257665849064,-0.4622627626315398,-0.5017724675308545,-0.12671056282432766,-0.4665011733477089,-0.8392559208058197,-0.16082940211141608,-0.4134769343811201,-1.073178635430323,-0.18747449618398063,-0.2722342783944004,-0.9763221295629639,-0.059453404845627715,-0.2567845353484464,-1.4050723869321382,-0.11984004838676747,-0.22961638759770103,-1.6460313395714055,-0.1703569815438969,-0.19572939558666486,-1.8420927403897314,-0.20179169754497578,-0.10405942295523077,-0.9926404437528724,-0.061940180176723376,-0.10308857147096016,-1.4589110804605037,-0.10157917720100527,-0.10306638367226724,-1.7376117492593353,-0.1353735368436417,-0.09283780847483207,-1.9546216790387065,-0.15796695623141457,0.04969417508227488,-0.9420528038988413,-0.07697706020709821,0.042588126676501574,-1.3507720789577957,-0.1093182966053838,0.030360214350505774,-1.600071479242313,-0.1261595207263017,0.025768151769804425,-1.7903729816365397,-0.1382732808867661,0.20014666160693176,-0.8396964297847473,-0.10315233778919937,0.19218962994641178,-1.1529278073396205,-0.1256443308639686,0.16610489617086693,-1.3461158882272137,-0.1219643271744312,0.14145533415467865,-1.5049669977229618,-0.11549752243991776
Pataka,0.0,0.0,0.0,-0.2757173600441904,-0.156326464137885,-0.09857665647652622,-0.43788935628694164,-0.47279783602552067,-0.14428665179655484,-0.4368625639887084,-0.7847028639787148,-0.18420499497469314,-0.40925690204562465,-1.0345018448747634,-0.21748570571773893,-0.24847362941133788,-0.9640926838273555,-0.04097841693967348,-0.2536575783966721,-1.3354739522797698,-0.12053139268291944,-0.23015881249081563,-1.5658092233565548,-0.1951306427522131,-0.19596736648005314,-1.7676342773703837,-0.2476498976517566,-0.09841335716530483,-0.9938980686695275,-0.04981405651457694,-0.09908668598018779,-1.406193827942565,-0.10829165255743858,-0.0961360580457595,-1.6603534665265616,-0.1636503695552514,-0.08604841782927772,-1.8828606413855309,-0.20466797665482728,0.03295814799891803,-0.9454806734988849,-0.07797073753719816,0.03582054664036164,-1.3134240042376615,-0.1300227339935637,0.027401614630825084,-1.542332446485018,-0.15854751367008693,0.020308580417410987,-1.7363915472041087,-0.1811941532793599,0.1703778668017366,-0.8300396090989517,-0.12052950620132602,0.1799164640494903,-1.116046061692677,-0.16041381588574047,0.16545041102418137,-1.298135206226378,-0.16939568766053947,0.14029113158255474,-1.463121115972787,-0.1760107506054374
Pataka,0.0,0.0,0.0,-0.31153199575326923,-0.11983728099879666,-0.05505140146253428,-0.4700529145762784,-0.4191773943978063,-0.07506987937344187,-0.48635586719012097,-0.7306071915254971,-0.09553851951168177,-0.4940655904465989,-0.9680146665601921,-0.1105530285540623,-0.3295536756177159,-0.9389193214198954,0.01571186126452324,-0.3427375695811073,-1.3278912236961713,-0.03410501284303965,-0.3183163026563009,-1.5434275146976502,-0.08815130344748419,-0.2832288764550479,-1.7257820074864327,-0.1270751962025315,-0.1925891392221264,-0.9812695638155414,-0.004412095073470579,-0.20515733224216887,-1.3993005975187371,-0.036423714096041726,-0.20119572832019367,-1.6464308442516293,-0.08018791465751171,-0.18261212555492212,-1.8492353023634436,-0.11460185225528242,-0.06281044792601843,-0.9367410733418728,-0.04036079831625137,-0.07310002527291154,-1.3170271096831199,-0.07507167649592218,-0.07376909736312856,-1.5424665627902536,-0.1013956129387868,-0.06639953887499932,-1.7300568532475233,-0.12401736687130338,0.07727382527944879,-0.8301953102074583,-0.08600030890141541,0.07540983627968141,-1.1293768699325446,-0.11208044703044157,0.06509326818761231,-1.3130357345623198,-0.11587963176976222,0.055000899601954874,-1.481728298807948,-0.11983275022191295
Pataka,0.0,0.0,0.0,-0.25064843258755654,-0.15336542498770392,-0.059964717904415696,-0.3984682934747028,-0.4802730100588828,-0.08791621234713738,-0.41958716413879915,-0.7674116268781818,-0.11866371599570527,-0.47843210081031423,-0.9805887275594654,-0.14694661794081476,-0.35389879719930906,-0.9469934590972544,-0.015196470792325945,-0.3873864085600752,-1.3073454295718012,-0.08642538407862199,-0.3865157725313459,-1.5303337351370234,-0.15633789896031133,-0.3751041197782019,-1.7320127311503666,-0.2075412543721744,-0.21960567050278199,-0.9745476961170313,-0.04505704690733824,-0.2548384959108325,-1.3602830905935863,-0.10009849862418856,-0.2617475806990067,-1.5970689042712434,-0.15817695615331528,-0.25876865976698427,-1.8093939914274566,-0.20119395410815866,-0.08051731707940313,-0.9320245003531896,-0.08939312471191488,-0.10274823666637763,-1.3072176547291774,-0.1443738918741866,-0.1160686280792277,-1.5325567455373108,-0.17678325007829515,-0.13106205434634804,-1.7353881618865736,-0.20092115821742387,0.0721188397905595,-0.8254510383184323,-0.1434846843158046,0.07268227247425711,-1.1317031404260516,-0.19349108510151938,0.06169159704835355,-1.3231764607115257,-0.20515271438188165,0.03816403467011451,-1.490833637777388,-0.2116805985591163
Pataka,0.0,0.0,0.0,-0.2757555404419076,-0.12776355347454557,-0.13842412929625988,-0.45543795890273653,-0.42891295949313757,-0.20911387701144055,-0.47586746967366417,-0.7495736826941141,-0.26565106890637713,-0.4051633010401234,-0.9986888563795419,-0.3115509799222525,-0.26582564453376795,-0.9646246453373996,-0.08630563283087832,-0.2733538829225206,-1.3703377948636852,-0.1713540554050748,-0.2623391187498814,-1.6169267498839934,-0.24651832863477274,-0.24226401409597867,-1.8345845993629681,-0.29937227340063527,-0.10340295225912867,-0.9916633111860671,-0.07688762391686835,-0.12465041455370031,-1.435730023780044,-0.14196296334700023,-0.13877475875730672,-1.7155302425683827,-0.2001927224890023,-0.14322129508580372,-1.9646798188559653,-0.24212200601814918,0.04309044549540765,-0.9422395245784702,-0.08713912669391174,0.02355421608387663,-1.3423895360770133,-0.14496954873417828,0.00022183746906661613,-1.5844406099286206,-0.17270293027651923,-0.02179968337398612,-1.7903398872504386,-0.19159411089764933,0.19988979518853342,-0.8270163127376315,-0.11378079096232631,0.18574261477487605,-1.1408125305121162,-0.15844386726231988,0.1557186334668173,-1.3319151300175283,-0.16506145616763557,0.11910774014275646,-1.5012239776320844,-0.16645620735391453
Pataka,0.0,0.0,0.0,-0.2839234782051166,-0.1526647196781759,-0.11610839406563961,-0.4664911445951216,-0.454801243470032,-0.1863701097748333,-0.5048390134975123,-0.7659830927606583,-0.2488514438782436,-0.4600170188619817,-1.0134552092676605,-0.3077853329408892,-0.3105787058050475,-0.962177052283972,-0.09979477663613683,-0.30934440813188396,-1.3816711103399912,-0.19987149648968724,-0.29670792795749357,-1.6352705679107369,-0.2862544844002088,-0.28039961010714065,-1.860602051267159,-0.3464168102010874,-0.15225673771418008,-0.9816740232006894,-0.11460365610925273,-0.15462364203366039,-1.451914948294746,-0.1925670970134006,-0.1606255438666827,-1.7511121751609184,-0.26412408885674776,-0.1662435164037358,-2.020317551782809,-0.3167207278516929,0.0014790868515610208,-0.9301376806159051,-0.14659185877073458,-0.004475014109560289,-1.3556375985389257,-0.2157893580938074,-0.018828672102560035,-1.6241162192294298,-0.26081937786135295,-0.03808146276918439,-1.865010692191532,-0.2942255081378155,0.1673255820007815,-0.8175946379910449,-0.19192511531940212,0.16486094468843351,-1.1462642992577854,-0.24920523122314148,0.14467801603672908,-1.3553587093754778,-0.26634100652323295,0.11526677893076066,-1.5470831351439713,-0.2773705629601424
Pataka,0.0,0.0,0.0,-0.28815791505946625,-0.14238646336306365,-0.11989426458789068,-0.46924318374489304,-0.44032734148734465,-0.1781514191514688,-0.48394585807294516,-0.7514708491562813,-0.2260175250523775,-0.4241432511322813,-0.9899163515221301,-0.2650568425467454,-0.28164673480841823,-0.9599661833908182,-0.06540603433991317,-0.29483818709924264,-1.3516028278232173,-0.146827702657523,-0.2816865716874576,-1.5920370215822623,-0.22064672920062894,-0.25643973464906133,-1.8006647632852613,-0.270965257142868,-0.12751297766877073,-0.9899642130962277,-0.060920417881118134,-0.14900912955617154,-1.413693619240503,-0.12304542620406236,-0.16178358430021683,-1.6799011273530184,-0.17764795909788972,-0.16170563011965056,-1.9107985442277873,-0.21592321098420733,0.010277914792160099,-0.9447376049401959,-0.07583605561479928,-0.0075317495047116005,-1.3200600443190864,-0.1301496278374651,-0.032404291837888954,-1.5544803023244456,-0.15784061145041284,-0.04920026519114708,-1.746643949134097,-0.17638032596266584,0.15628724137779068,-0.8368527447877563,-0.10619196343386321,0.1443980824564263,-1.1320182248068764,-0.14675906285514942,0.1114475381620693,-1.3144097992092925,-0.15303367581236962,0.07422384374917158,-1.4717987165800859,-0.15433303157024583
Pataka,0.0,0.0,0.0,-0.28825579493559017,-0.13160496749456488,-0.10624788970624557,-0.46657105298091545,-0.4383711705934592,-0.14866512600992587,-0.48552314983054684,-0.75306608507198,-0.18258044359206194,-0.47416906850301405,-1.0138327511844818,-0.20477456892544696,-0.30876407401728156,-0.954274969368051,-0.019096192135167063,-0.3333011930543612,-1.3398435129569644,-0.07841903259185866,-0.3221342872941609,-1.5633990485608291,-0.14151679729171823,-0.3022386087354311,-1.7640869228173435,-0.18813557760774477,-0.1565366959975299,-0.9875582662487931,-0.014997785498360791,-0.192895264623256,-1.3908363005962816,-0.052501841489943885,-0.20553960191950446,-1.6385583133744746,-0.09966055269889398,-0.20804621374727256,-1.851789518599744,-0.1372003995978357,-0.017730605075621707,-0.9461008753849093,-0.03143024348593139,-0.048264475482559244,-1.3108840858130462,-0.06614075852584321,-0.0719787068120369,-1.5289265020388647,-0.08750376174630847,-0.09114708274709211,-1.7116224102141528,-0.10671180727449738,0.14039708324423428,-0.8471454899310782,-0.0632196756860658,0.11598151419447729,-1.130281348311464,-0.09208630861651089,0.07777572815577785,-1.3007557761886541,-0.09602151620563773,0.037210845180028145,-1.4564165133573568,-0.09853324611532507
Pataka,0.0,0.0,0.0,-0.28183199696415456,-0.1462320231025608,-0.10334149246543009,-0.45875825832738387,-0.4550354933803457,-0.1581481088420074,-0.48037376129275716,-0.7573362118999925,-0.205894492873556,-0.4548565483120172,-1.0152886233209109,-0.24762827101884402,-0.2938864678767608,-0.9566096758325345,-0.06464205573709124,-0.3059636385756294,-1.341178252198667,-0.15126403936747795,-0.2903570933165817,-1.5802727424814687,-0.22811463560028303,-0.26249649590726987,-1.7906378526261872,-0.2815461737311963,-0.13903913888156108,-0.9873988404721187,-0.07557544371943448,-0.15400006684301507,-1.412808164755806,-0.14050327202031826,-0.15698729975466677,-1.6799404287017339,-0.20042454454005598,-0.1535339842185878,-1.9163554597983121,-0.24471230659198376,0.0019790086386971273,-0.9391190483137054,-0.10431304147494688,-0.012166790634242386,-1.3266318164383166,-0.16333136182303712,-0.026072325935702953,-1.5644008750453278,-0.19488435953023098,-0.03878715426685253,-1.768506740229996,-0.21876624821736557,0.1499043768359513,-0.8255481852113314,-0.14646489551324435,0.1384353835274643,-1.128173481194289,-0.19356406847162155,0.11618929818786593,-1.32066707909484,-0.20318922005051948,0.08558379545531421,-1.4942623679258722,-0.2091208105470107
Pataka,0.0,0.0,0.0,-0.2878380918699099,-0.13429003174222257,-0.1036899843940605,-0.4791100978861753,-0.43754823933087184,-0.15700847374417873,-0.5065586301904291,-0.7462657906182524,-0.2028988305509671,-0.4851275805944552,-1.0076332097286376,-0.24210755643738002,-0.3138744580614712,-0.9495763341407388,-0.06501307196057914,-0.32198369694047,-1.3338099445829752,-0.1519166831878688,-0.30503710823988256,-1.5719203809322817,-0.2289753455419486,-0.27698310673807036,-1.7800633664179746,-0.2820714816129795,-0.15633101564783122,-0.9848641148804391,-0.07485511851093937,-0.17222949370702104,-1.4071443499773073,-0.13969634120160423,-0.17659190820565285,-1.6766091010011543,-0.1975972541456015,-0.1741253802946557,-1.9132011015703503,-0.23967780988711213,-0.012737774057383435,-0.9405190031308533,-0.10299911062572442,-0.02709043031572747,-1.3217321140904819,-0.16160480430171237,-0.04077302208847477,-1.5600550897746248,-0.191655101598977,-0.05473989266341882,-1.7652899477649655,-0.21380866214281158,0.13726349871095908,-0.830240558090619,-0.14484846658484635,0.1303208447804514,-1.1267647813197972,-0.1928088307456149,0.10690639240014557,-1.3149781855637364,-0.2023117055221893,0.0736023121189155,-1.4838999242445685,-0.207066212675029
Pataka,0.0,0.0,0.0,-0.2686021443003723,-0.22832243552857573,-0.07098538909787279,-0.42445128593584547,-0.6061253045448245,-0.12080020370853181,-0.4108776342789544,-0.9373194523961712,-0.16581872647301707,-0.32156546685727405,-1.1470642747277335,-0.2090175187472469,-0.18435823898013756,-1.0051037262740001,-0.11022877929647379,-0.13680830194566146,-1.4828070311645254,-0.20227955396396508,-0.0817758791833214,-1.7629252091594438,-0.26982106041638987,-0.024420434611133714,-1.9868250127125138,-0.3139364945095731,0.005803125659425888,-0.9906574241420075,-0.13625047421900466,0.04954423862776288,-1.4927713217210148,-0.2073825498507683,0.08720304339745914,-1.814271831888789,-0.2647975585590032,0.1242500086423191,-2.069282281007409,-0.30419920379823984,0.17807351523896384,-0.8959850175802198,-0.16962709945103463,0.21928853472674348,-1.3478910028806632,-0.23294788712235137,0.24666581096648285,-1.6248863388182537,-0.27085218635018654,0.26776951764405355,-1.8364191104315093,-0.2952367184476477,0.33605802602572893,-0.7411361433502297,-0.20993894825149015,0.3678267681525775,-1.092955680438283,-0.2698333218116932,0.3695448397834449,-1.3170191879714568,-0.286282742259348,0.3687679840221514,-1.5026818097670094,-0.2902515180725799
Pataka,0.0,0.0,0.0,-0.28859281176851814,-0.13256776723298552,-0.08672226432638089,-0.46398254085104046,-0.4552438444639071,-0.1177447679800277,-0.47388563178584975,-0.7813948006840098,-0.14411175100900483,-0.43579419353861437,-1.025032748624177,-0.16259999780166692,-0.2910614812037128,-0.957354023064193,-0.005142205364155591,-0.2981677849530321,-1.3201183850343639,-0.06369976097197377,-0.27633333815569266,-1.541994694986895,-0.12634919324260613,-0.24659182730419157,-1.7366472036032012,-0.17247056041037753,-0.13612406095121585,-0.9906092078428785,-0.012792082201677518,-0.14756583562429612,-1.3915102232873238,-0.04917318682553558,-0.15120736892461814,-1.6353366818417323,-0.0931026570713584,-0.15104508587409737,-1.8464822299814192,-0.1278050108567002,0.0013105585746601258,-0.9467791240128339,-0.03977136507976382,-0.009078835104133967,-1.3041870525006645,-0.07474609450487646,-0.02524403008100805,-1.5208328759174714,-0.09248208320281869,-0.039112400805814664,-1.7028452014413216,-0.10942099984706674,0.14783876620926284,-0.8418236539036835,-0.08089953173996374,0.14128214848291965,-1.1200966023576457,-0.10707760288663484,0.12260511787222751,-1.290847740912783,-0.10630971241262713,0.09725699714770361,-1.4461757059813058,-0.10692967157264215
Pataka,0.0,0.0,0.0,-0.2738074455313197,-0.13111257304274287,-0.09805515011594101,-0.4496711870151474,-0.4400540099270611,-0.1419756616103487,-0.46295228882406736,-0.7619058921697683,-0.17671718531021235,-0.43192839155684104,-1.0223188474150133,-0.2020676984603901,-0.29172139565524724,-0.9643784075388387,-0.04007983092584117,-0.3083425742129591,-1.3411671260685527,-0.10475122653583539,-0.2915010504002722,-1.566587944662786,-0.16571975363440808,-0.26184341281943435,-1.7556367293349187,-0.20920749513749048,-0.1370072254827265,-0.9896470058516602,-0.04275305807037907,-0.15646132938615798,-1.3973855380007116,-0.08427536084161458,-0.15518904397337777,-1.6383745230449624,-0.12345332037160357,-0.14397108838428363,-1.8397850933905964,-0.15386371987384634,0.0038689053607320213,-0.94072404665341,-0.0640301876964369,-0.013884847807551523,-1.3107317292904246,-0.10171099054802792,-0.026795293165940447,-1.5246925698317206,-0.11559545126256394,-0.034199846577447644,-1.7037135610554828,-0.12965998467027046,0.1544000888550239,-0.8349898872343465,-0.09953513326382454,0.1403668355406081,-1.1140815692965973,-0.12995541108205894,0.11856408943022916,-1.2846092633381891,-0.12984004247524802,0.09503598042062403,-1.438812828046884,-0.12957681922471026
Pataka,0.0,0.0,0.0,-0.2623196459853644,-0.1717035991178438,-0.10046286489322322,-0.4209832911497765,-0.4782866805964602,-0.14633584835467975,-0.43466621898748864,-0.7943087796028653,-0.18590002430384578,-0.36524526152484965,-1.0340985728459604,-0.21476648306788093,-0.24966130148979954,-0.9670747968467132,-0.02149083119602829,-0.26702898936911335,-1.3370648446850169,-0.08525661814749758,-0.26437120452381074,-1.5595667510009559,-0.14918933035786275,-0.2542997590141384,-1.7546284367214764,-0.19617307865637615,-0.10856582507088537,-0.9938646505541094,-0.02113097266185506,-0.1278715671370749,-1.3856278554575447,-0.06355798908332529,-0.14347167479815548,-1.6138811925229462,-0.10397758584875548,-0.15805850606398855,-1.8082862055581344,-0.13349841377949348,0.02268564942407082,-0.9463826491375842,-0.040486636189664645,0.0035218965179878757,-1.2917219219247678,-0.07598477219881207,-0.023689793285283884,-1.4991226396115782,-0.08789876760529033,-0.05131831803484093,-1.6747043040747522,-0.0986085052165424,0.16356259735001852,-0.8361282837561207,-0.07550252819552135,0.15472339161113322,-1.1036804368606343,-0.10272369028483773,0.12351926234581445,-1.264238104351399,-0.10063077713170873,0.08464858819988715,-1.4035995952308495,-0.09712433933018537
Pataka,0.0,0.0,0.0,-0.26009762142951254,-0.13902539911487471,-0.1324185317478254,-0.43118273942507007,-0.45418174419506896,-0.19465888512641127,-0.4586400853555065,-0.789427951957352,-0.24606494544089874,-0.36274063330527445,-1.0300339141651278,-0.2867584002637044,-0.2544992429327755,-0.9659074034140841,-0.04876178852925296,-0.26833165307993934,-1.3583072257698936,-0.1248704059505964,-0.2612408737611204,-1.5934596986028233,-0.1997127237928163,-0.242141443966988,-1.8047470469297162,-0.25503703284758567,-0.10377254689405453,-0.9938767909306118,-0.03794974256289685,-0.12724415597436375,-1.4190472747962648,-0.09062024378734528,-0.14340529438979133,-1.6784335249305757,-0.14602313268577335,-0.15475122716556752,-1.9096670256492791,-0.18847518994218274,0.035391097019074225,-0.9467708940073968,-0.049065860106342916,0.015516639022637072,-1.3238326167466865,-0.09487950306122733,-0.012141108282012564,-1.5470575641525806,-0.12126845916538956,-0.041572675664724834,-1.7339018389835263,-0.14290051490939654,0.19064021979137682,-0.8355399866642819,-0.07786554695284949,0.1794299598176081,-1.127042753929721,-0.11238935210217951,0.14764372987114568,-1.2978852469460171,-0.11989266890229999,0.10633146882638776,-1.4487836237341978,-0.1253510209575497
Pataka,0.0,0.0,0.0,-0.24322535267901316,-0.16705907143244025,-0.0901242905588966,-0.3957586499593065,-0.4921252931618215,-0.13565570822618103,-0.4028379884457622,-0.7878787363844567,-0.17800954528047877,-0.3401134742180024,-1.023018523263358,-0.21296111519673672,-0.2222251941934578,-0.983020840235257,-0.03146808073452454,-0.21963331919228504,-1.355753913778416,-0.10525342300289164,-0.2044214720347504,-1.5857496262195547,-0.17795953344566717,-0.18375482398811527,-1.7926087885119253,-0.23288367454546582,-0.07994429849782766,-0.9957030755300982,-0.0467364367233298,-0.08927866251387298,-1.4001771899806927,-0.10183316100492944,-0.09135711213969976,-1.6568103301108317,-0.16129102101307682,-0.09103086900716353,-1.8858024668230757,-0.20789887161092654,0.05354944171110448,-0.9340531405787416,-0.07973659063418045,0.05412120195120859,-1.2989457726019844,-0.13072134222584764,0.04778273588854976,-1.519568034703553,-0.16173096311812774,0.035744737483966796,-1.712014851747473,-0.18741163519064669,0.19571072147192753,-0.80694755909504,-0.12609950722759278,0.1966146172551495,-1.0918106490807076,-0.17098055007692983,0.17637752593991515,-1.2747299292483478,-0.184384360150913,0.14597170527027678,-1.4437386029285633,-0.1940039045632538
